id,cate,title,lead,time,tag 
565508,Ô tô - Xe máy,Các hãng xe đồng loạt trang bị cảnh báo bỏ quên trẻ em,Công nghệ nhắc nhở hàng ghế sau sẽ là trang bị tiêu chuẩn trên hầu hết tất cả các dòng xe hơi và xe tải sản xuất từ nay tới năm 2025.,06-09-2019,"['nhắc nhở hàng ghế sau', 'bỏ quên trẻ em', 'quên đồ hàng ghế sau']"
564251,Ô tô - Xe máy,Tìm hiểu hệ cảnh báo bỏ quên trẻ trên xe Nissan,"Hệ thống cảnh báo của Nissan hoạt động dựa trên nguyên lý khá đơn giản, đó là nếu đã có thao tác mở và đóng cửa sau ô tô.",02-09-2019,"['hệ thống cảnh báo cửa sau', 'bỏ quên trẻ']"
578449,Ô tô - Xe máy,Đặng Lê Nguyên Vũ góp 3 siêu xe Ferrari dự đại tiệc cùng đại gia Sài Gòn,"Một loạt siêu xe trăm tỷ của các đại gia đình đám như Minh Nhựa, Phan Thành, Hoàng Kim Khánh... lại vừa hội ngộ tại Q 7, Tp HCM. Ông Đặng Lê Nguyên Vũ cũng góp 3 siêu xe tham gia đại tiệc này.",18-10-2019,"['Đặng Lê Nguyên Vũ', 'Lamborghini', 'Ferrari', 'F1', 'Minh nhựa']"
559672,Ô tô - Xe máy,Tesla đổ bể hợp đồng 5 triệu EURO vì giao xe kém chất lượng,Nhà sản xuất xe điện Tesla (Mỹ) vừa bị khách hàng lớn nhất tại Đức hủy hợp đồng trị giá 5 triệu EURO vì giao xe kém chất lượng.,17-08-2019,"['xe điện Tesla', 'xe lỗi', 'ô tô điện', 'Tesla']"
563049,Ô tô - Xe máy,Xem siêu trộm chỉ mất 30 giây phá xe Tesla,"Camera an ninh bên ngoài một toà nhà ở Anh đã ghi lại được hình ảnh hai tên trộm chỉ mất chưa đến 30 giây để ""phá khoá"" và lấy trộm chiếc Tesla Model S.",28-08-2019,"['trộm xe', 'trộm xe ô tô']"
560905,Ô tô - Xe máy,Thêm một chiếc Tesla Model S bốc cháy vì hỏng pin,Hãng xe điện của Elon Musk chắc hẳn đang rất đau đầu khi lại có thêm một chiếc xe điện Tesla bốc cháy tại Trung Quốc.,22-08-2019,"['xe điện', 'cháy xe', 'Tesla Model S', 'xe cháy', 'Tesla']"
602998,Ô tô - Xe máy,"Phát đạt ở Lào, đại gia Việt mang siêu xe Lamborghini Aventador về quê ăn Tết",Một doanh nhân Việt Nam trong ngành may mặc tại Lào đã mang chiếc siêu xe Lamborghini Aventador mang siêu biển “tứ quý 9” có một không ai về quê ăn Tết khiến dân chơi siêu xe trong nước cũng phải ngả mũ.,25-12-2019,"['Lamborghini Aventador', 'Lamborghini Aventador độ Novitec', 'Lamborghini']"
605462,Ô tô - Xe máy,Siêu xe và những kỷ lục tốc độ vang danh thập kỷ,"Có rất nhiều kỷ lục tốc độ được thiết lập trong 10 năm qua với sự góp mặt của siêu xe đua đến từ Bugatti, Koenigsegg, Hennessey, Porsche, Lamborghini cả cái tên lạ lẫm như Nio.",01-01-2020,['siêu xe']
606774,Ô tô - Xe máy,Cửa xe thông minh giúp người mù “nhìn” được bên ngoài,"Những người mù luôn bị bỏ lỡ những quang cảnh đẹp khi di chuyển bằng ô tô. Thấu hiểu được điều này,  Ford đã phát triển công nghệ cửa sổ xe mới giúp họ có thể “nhìn” được ra bên ngoài chỉ bằng những cú chạm tay.",06-01-2020,"['Ford', 'cửa xe thông minh']"
606614,Ô tô - Xe máy,Thị trường xe máy Việt thay đổi thế nào sau 10 năm?,Xe máy là phương tiện phổ biến từ hàng chục năm qua tại Việt Nam. Sự thay đổi trong 10 năm qua nằm ở những chuyển dịch về loại xe và công nghệ trang bị trên xe.,06-01-2020,"['xe máy', 'xe máy Viêtj', 'thị trường xe máy Việt Nam']"
578394,Ô tô - Xe máy,Xe đua F1 triệu đô của Ferrari gây sốt Sài Gòn,Chiếc xe đua F1 triệu đô của đội Ferrari bất ngờ xuất hiện trong 1 sự kiện ở Sài Gòn hôm nay đã thu hút sự chú ý lớn của giới chơi xe.,17-10-2019,"['xe đua F1', 'Ferrari', 'Đua xe F1', 'xe đua F1 của Ferrari', 'xe đua']"
606782,Ô tô - Xe máy,"Phạt 40 triệu ""ma men"" ở Việt Nam chưa là gì so với các nước trên thế giới",So với các nước trên thế giới thì việc phạt hành chính từ 7-40 triệu đồng vi phạm nồng độ cồn khi tham gia giao thông theo Nghị định 100 như ở Việt Nam vẫn còn nhẹ.,07-01-2020,"['nồng đồ cồn', 'Xử phạt vi phạm giao thông năm 2020', 'lái xe sau khi uống bia rượu', 'Luật Giao thông đường bộ', 'phạt vi phạm nồng độ cồn', 'nghị định 100']"
528686,Ô tô - Xe máy,Siêu xe Lamborghini Huracan từng qua tay Cường Đôla phủ bụi ở Nha Trang,"Siêu xe Lamborghini Huracan màu vàng từng mang biển ""tứ quý"" 8, đã được Cường Đôla độ lại body kit Mansory nhưng hiện đã bị cho nằm trong một nhà kho ở Nha Trang và ""làm bạn"" với bụi khiến dân mê xe không khỏi ""xót của"".",05-05-2019,"['xe phủ bụi', 'siêu xe', 'Lamborghini Huracan', 'xe bỏ xó', 'Lamborghini']"
559941,Ô tô - Xe máy,Bí ẩn chiếc SUV bị bỏ quên dưới suối,"Văn phòng Cảnh sát trưởng Hạt El Dorado (California, Mỹ) đăng thông báo tìm chủ chiếc Jeep Wrangler Unlimited bị bỏ quên dưới suối tại một khu bảo tồn vắng vẻ.",19-08-2019,"['bỏ quên xe', 'bỏ quên xe dưới suối', 'chủ xe Mỹ', 'Jeep Wrangler', 'cảnh sát mỹ', 'tài xế Mỹ']"
527754,Ô tô - Xe máy,"Trẻ em thò đầu ra cửa sổ trời, ẩn họa từ ý thức của người lớn",Mở cửa sổ trời cho trẻ em thò đầu ra ngoài vui đùa là một hành vi nguy hiểm có thể nguy hiểm đến tính mạng.,01-05-2019,"['cha mẹ bất cẩn', 'lái xe bất cẩn', 'cửa sổ trời']"
559145,Ô tô - Xe máy,"Honda Dream giá 120 triệu bị trộm tráo biển, qua mặt bảo vệ dễ dàng","Chiếc Honda Dream Thái đời 1997 mang biển số tứ quý 3 29H2-3333 ước tính trị giá trên 120 triệu đồng đã bị trộm một cách tinh vi, dễ dàng qua mặt bảo vệ chung cư.",15-08-2019,"['Honda Dream', 'biển số tứ quý', 'Dream biển tứ quý', 'biển số đẹp', 'Dream biển đẹp']"
560839,Ô tô - Xe máy,"Xem McLaren F1 giá gần 20 triệu USD, cả thế giới chỉ có 2 chiếc","McLaren F1 LM-Specification được đấu giá kỷ lục 19,8 triệu USD tại tuần lễ xe Monterey Car Week tại California, Mỹ.",21-08-2019,"['McLaren', 'Mclaren F1', 'siêu xe']"
604865,Ô tô - Xe máy,Loạt xe gây thất vọng nhất 2019,"Ford Mustang Mach-E, Mercedes-Benz EQC, thậm chí siêu xe đắt nhất thế giới Bugatti La Voiture Noire là những cái tên chưa thể làm hài lòng giới mộ điệu trong năm qua.",30-12-2019,"['Volkswagen', 'Toyota', 'Porsche']"
558033,Ô tô - Xe máy,Xe ô tô bất ngờ bốc cháy dữ dội trong gara gia đình,Chiếc xe Mazda 3 đang để trong gara của một gia đình ở TP Hà Tĩnh bất ngờ bốc cháy dữ dội.,11-08-2019,"['cháy xe', 'Mazda 3', 'Hà Tĩnh']"
595806,Ô tô - Xe máy,Ngắm Lamborghini Aventador SVJ sau khi qua tay hãng độ Novitec,"Sau những gói độ gần đây dành cho - 812 N Largo, Esteso Urus, Mclaren 720S Spider, Novitec tiếp tục nâng cấp cho Lamborghini Aventador SVJ...",07-12-2019,"['Lamborghini', 'Lamborghini Aventador SVJ', 'hãng độ novitec', 'siêu xe']"
604868,Ô tô - Xe máy,Tiết lộ thú vị về dàn xe cổ xuất hiện trong phim “Mắt biếc”,"Bộ phim Mắt biếc đang nhận được sự quan tâm lớn từ công chúng, đặc biệt là các bạn trẻ. Đáng chú ý là có sự xuất hiện của dàn...",31-12-2019,"['xe máy Honda', 'honda', 'xe cổ']"
604956,Ô tô - Xe máy,"“Siêu” xe cứu hỏa chạy bằng điện giá 1,1 triệu USD đầu tiên trên thế giới","Sở cảnh sát quận Menlo Park, khu vực San Francisco (Mỹ) đang có kế hoạch bổ sung vào đội một chiếc xe cứu hỏa chạy bằng điện đầu tiên trên giới trị giá hơn 1,1 triệu USD.",31-12-2019,"['xe cứu hỏa', 'ô tô điện', 'xe điện']"
605093,Ô tô - Xe máy,Khám phá JCB Fastrac Two - xe đầu kéo có tốc độ nhanh nhất thế giới,Chiếc xe từng được tổ chức Guinness xác nhận là xe đầu kéo có tốc độ nhanh nhất cho đến hiện tại. Người thực hiện kỷ lục này là tay đua Guy Martin.,31-12-2019,['JCB Fastrac Two xe đầu kéo có tốc độ nhanh nhất thế giới']
604207,Ô tô - Xe máy,"Tài xế xe con say rượu, đâm sầm vào xe khách trên đường","Tài xế xe con say rượu đã lái xe trong tình trạng mất kiểm soát và đâm sầm vào một chiếc xe minivan chở khách đang đỗ trên đường, khiến 3 người bị thương.",28-12-2019,"['Tài xế say rượu', 'tai nạn giao thông']"
551813,Ô tô - Xe máy,Dân chơi Sài Gòn lên đồ chơi 200 triệu đồng cho Honda Dream,"Từng là một mẫu xe máy huyền thoại tại Việt Nam, chiếc Honda Dream được lột xác thành ""tay chơi"" với dàn phụ kiện khoảng 200 triệu đồng.",19-07-2019,"['Honda Dream', 'Xe độ', 'Super Dream', 'honda', 'xe số']"
553973,Ô tô - Xe máy,Ngắm dàn Honda Dream gắn biển số siêu đẹp,"Hiện nay, Honda Dream không còn được ưa chuộng tại thị trường Việt Nam giống như trước đây nhưng vẫn có không ít xe sở hữu biển số đáng mơ ước.",28-07-2019,"['biển số đẹp', 'biển số ngũ quý', 'biển số', 'giá Honda Dream', 'Honda Dream', 'biển số tứ quý']"
602372,Ô tô - Xe máy,Vespa độ tăng hiệu năng giá 155 triệu ở TP.HCM,"Có giá bán 155 triệu đồng, chiếc Vespa GTS 300 HPE của biker TP.HCM được khoác lên gói độ tăng hiệu năng với các thương hiệu danh tiếng.",22-12-2019,"['Vespa GTS 300 HPE', 'độ xe tay ga', 'xe tay ga Vespa']"
593891,Ô tô - Xe máy,Siêu xe McLaren 720S của Cường Đô la sau khi nâng cấp,Mẫu siêu xe McLaren 720S của doanh nhân Nguyễn Quốc Cường (Cường Đô la) vừa được nâng cấp ngoại hình. Đáng chú ý là hệ thống ống xả mới khắc logo riêng của vợ chồng này.,02-12-2019,"['McLaren 720S', 'McLaren', 'siêu xe']"
556086,Ô tô - Xe máy,"Siêu xe Mclaren P1 GTR ""độc"" nhất thế giới được rao bán","Mới đây, đại lý siêu xe Luxury and Expensive tại Đức đã đăng bán 1 trong 58 chiếc Mclaren P1 GTR trên toàn thế giới.",05-08-2019,"['siêu xe', 'xe đua', 'P1 GTR', 'xe thể thao', 'Mclaren P1 GTR', 'McLaren', 'McLaren P1', 'rao bán Mclaren P1 GTR']"
596773,Ô tô - Xe máy,"Ôtô đi nhanh không quan sát, đâm vào xe cứu hộ trên đường","Mặc dù có đèn báo hiệu xe gặp nạn, nhưng tài xế chiếc xe khách loại nhỏ không chú ý quan sát mà vẫn lái xe với tốc độ cao khiến chiếc xe tông vào một chiếc xe cứu hộ rồi tiếp tục va vào một ôtô khác trên đường.",11-12-2019,"['tai nạn giao thông', 'lái xe bất cẩn']"
593510,Ô tô - Xe máy,Choáng ngợp siêu xe đẳng cấp của trưởng đoàn Car & Passion,Hai mẫu siêu xe “hot” nhất hiện nay tại Việt Nam là Ferrari 488 Spider và McLaren720S mui trần đều xuất hiện trong gara của anh Hứa Hà Phương.,30-11-2019,"['McLaren 720S Spider 2019', 'Ferrari 488 Spider', 'Hứa Hà Phương', 'Car & Passion', 'McLaren', 'Ferrari']"
594228,Ô tô - Xe máy,10 siêu xe thể thao đắt nhất năm 2019,"Bên cạnh việc thỏa mãn niềm đam mê tốc độ, các dòng siêu xe thể thao còn thể hiện phần nào đẳng cấp của chủ sở hữu.",03-12-2019,"['siêu xe', 'xe thể thao', 'xe điện']"
595803,Ô tô - Xe máy,Siêu xe điện: xu hướng của giới nhà giàu,"Xe điện là loại phương tiện được kỳ vọng trở thành vị cứu tinh cho vấn đề ô nhiễm môi trường đang ngày càng tồi tệ. Loại xe này có nhiều ưu điểm từ việc không gây phát thải, ít tiếng ồn, cho tới khả năng bứt tốc tốt.",07-12-2019,"['xe', 'giàu', 'xe điện']"
602445,Ô tô - Xe máy,"Bật ô khi đang ngồi xe máy, người phụ nữ ngã nhào xuống đường","Ngồi trên chiếc xe máy đang chạy, người phụ nữ bỗng nhiên bật ô và bị ngã nhào xuống đường.",23-12-2019,"['lái xe bất cẩn', 'tai nạn giao thông']"
596641,Ô tô - Xe máy,Châu Âu chi hàng tỷ Euro lập tập đoàn sản xuất pin điện ô tô,"Uỷ ban châu Âu sẽ chi khoảng 3,2 tỷ euro hỗ trợ ngành công nghiệp sản xuất pin điện ô tô của khối này trước sự cạnh tranh từ các tập đoàn châu Á.",10-12-2019,"['pin Li-ion', 'Ủy ban châu Âu', 'ô tô điện', 'pin điện ô tô']"
599031,Ô tô - Xe máy,Yoyo - mẫu xe điện in 3D độc đáo đầu tiên trên thế giới,"Vào năm ngoái, hãng XEV của Ý đã tuyên bố hợp tác với công ty in 3D Polymaker tại Trung Quốc nhằm chế tạo một chiếc xe điện in 3D đầu tiên trên thế giới với tên gọi ban đầu là LSEV.",15-12-2019,"['xe điện Yoyo', 'xe điện in 3D']"
601959,Ô tô - Xe máy,Hãng Volkswagen đầu tư 11 tỷ euro để phát triển ôtô điện,Hãng chế tạo ôtô Đức Volkswagen đặt mục tiêu giảm một nửa lượng khí thải CO2 từ hoạt động sản xuất vào năm 2025 và giảm xuống mức 0 vào năm 2050.,20-12-2019,"['Volkswagen', 'xe điện', 'xe lai', 'nhiên liệu sạch', 'khí carbon']"
596757,Ô tô - Xe máy,"Bánh xe máy kéo đang chạy văng trúng ôtô, tài xế thoát chết",Một chiếc bánh văng khỏi chiếc xe máy kéo đang chạy và văng trúng vào một chiếc ôtô đang di chuyển trên đường. May mắn là không có ai bị thương trong vụ việc.,10-12-2019,"['rơi lốp xe', 'tai nạn giao thông']"
603218,Ô tô - Xe máy,Pin xe chạy điện sẽ xuống cấp như thế nào sau mỗi năm sử dụng?,Một nghiên cứu gần đây cho thấy việc sạc nhanh không hề tốt cho pin của xe chạy điện.,25-12-2019,"['xe chạy điện', 'pin xe chạy điện']"
593423,Ô tô - Xe máy,"Lốp container bay xuyên cửa kính, phá hủy siêu xe McLaren",Lốp container bay xuyên qua cửa kính và va trúng siêu xe McLaren 650S trị giá 300.000 USD.,30-11-2019,"['McLaren 650S', 'siêu xe', 'cao tốc Mỹ', 'tai nạn hi hữu']"
594920,Ô tô - Xe máy,"Say rượu trổ tài drift, ô tô cháy rụi suýt nổ cả trạm xăng","Đổ xăng xong, tài xế dường như muốn thực hiện màn đốt lốp nhưng chiếc xe Ford Mustang lại chạy thành một vòng tròn, va vào một xe khác, húc ngã một người, đâm thẳng vào cột bơm xăng rồi bốc cháy dữ dội.",05-12-2019,"['Tài xế say rượu', 'drift', 'cháy ô tô']"
594953,Ô tô - Xe máy,Thanh niên rạch xước xe BMW trong showroom để ép bố mua,"Tức giận vì bố không mua ô tô cho mình như đã hứa, chàng trai 22 tuổi người Trung Quốc đã cầm chiếc chìa khoá rạch xước một chiếc BMW mới ""đập hộp"" trong showroom để ép bố phải mua xe cho mình.",05-12-2019,['phá xe']
601243,Ô tô - Xe máy,"Bị ô tô đâm, SUV lộn nhiều vòng trên cầu vượt","Chiếc ô tô màu trắng cố tình tông vào chiếc ô tô màu bạc khiến nó đâm vào cầu vượt, rồi mất kiểm soát đâm vào một chiếc SUV. Chiếc SUV bị tông mạnh quay lộn nhiều vòng trên đường.",18-12-2019,"['tai nạn giao thông', 'lái xe bất cẩn']"
592592,Ô tô - Xe máy,"Audi cắt giảm 9.500 việc làm, dọn đường cho kế hoạch phát triển xe điện","Hãng xe sang nước Đức đang tiến tới việc thoả thuận với Nghiệp đoàn nước này về việc cắt giảm 9.500 việc làm tại Đức, nhằm tái tổ chức, hướng tới các kế hoạch phát triển trong tương lai.",28-11-2019,"['audi e-tron sportback', 'xe điện Audi', 'audi e-tron suv', 'audi e-tron gt', 'audi phát triển xe điện']"
593648,Ô tô - Xe máy,Ôtô điện rẻ nhất thế giới của Nga ra mắt năm 2020,"Zetta có giá khởi điểm chỉ từ 7.000 USD, là xe điện rẻ nhất thế giới khi được tung ra thị trường năm tới.",01-12-2019,"['Zetta', 'xe điện', 'xe điện giá rẻ', 'ôtô điện rẻ nhất thế giới', 'Nga', 'ôtô điện']"
592145,Ô tô - Xe máy,"Không chịu nhường đường, xe sang đâm vào biển báo","Do tài xế không chịu nhường đường, chiếc sedan Renault Logan đã đột ngột va quệt vào chiếc SUV hạng sang Audi Q7 rồi tông thẳng vào biển báo trên đường.",27-11-2019,"['tai nạn giao thông', 'Audi']"
600871,Ô tô - Xe máy,"Cuối năm, ô tô đại hạ giá, thêm nhiều mẫu giảm đến 300 triệu đồng","Mazda CX-8, Ford Ranger,  Kia Sedona, Audi Q7, Audi Q5... là những mẫu xe hot vừa góp mặt trong cuộc đua giảm giá cuối năm 2019. Trong đó có mẫu Audi Q7 giảm mạnh đến 300 triệu đồng gây sốt.",18-12-2019,['xe giảm giá']
602139,Ô tô - Xe máy,GM triệu hồi hơn 814 nghìn xe để khắc phục sự cố phanh và pin,Hãng sản xuất xe ô tô General Motors ngày 19-12 đã thông tin về một chiến dịch triệu hồi lớn liên quan đến hơn 814.000 xe ở thị trường Mỹ để khắc phục sự cố liên quan đến lỗi điều khiển phanh điện tử và sự cố pin.,21-12-2019,"['hệ thống cân bằng điện tử', 'chiến dịch triệu hồi', 'hệ thống chống bó cứng phanh', 'General Motors']"
596748,Ô tô - Xe máy,"Thấy container tông loạt ôtô, cảnh sát nhảy qua lan can đèo thoát chết","Chiếc xe container tông bay hàng loạt phương tiện trên đường đèo. Trước tình huống nguy cấp, một sĩ quan cảnh sát đã nhảy qua lan can đèo, thoát khỏi bị các phương tiện nghiền nát.",12-12-2019,"['tai nạn giao thông', 'thoát chết thần kỳ']"
598831,Ô tô - Xe máy,Kỳ lạ ôtô bật nắp capo vẫn chạy băng băng trên đường,Mặc dù chiếc xe ô tô điện bị bật nắp capo nhưng tài xế vẫn thản nhiên điều khiển xe chạy băng băng trên một quãng đường dài khoảng 16 km.,13-12-2019,"['lái xe bất cẩn', 'vi phạm giao thông']"
588003,Ô tô - Xe máy,Những mẫu ô tô giá rẻ nhất Việt Nam hiện nay,"Những mẫu ô tô giá rẻ nhất Việt Nam từ 250-400 triệu đồng hầu hết thuộc phân khúc xe cỡ A, B và chiếm thị phần lớn hiện nay.",13-11-2019,"['thị trường Việt', 'xe ô tô giá rẻ nhất', 'Xe giá rẻ']"
601157,Ô tô - Xe máy,Nhật Bản yêu cầu lắp đặt phanh tự động cho các mẫu xe khách mới,"Bên cạnh mẫu xe mới, yêu cầu này cũng được áp dụng đối với các xe khách được tu sửa lại trong bối cảnh số vụ tai nạn giao thông ở Nhật Bản liên quan đến người cao tuổi lái xe ngày càng gia tăng.",18-12-2019,"['Nhật Bản', 'xe khách', 'phanh tự động', 'Người cao tuổi lái xe', 'tai nạn giao thông', 'xe nội địa']"
598820,Ô tô - Xe máy,"Tài xế ngủ gật, xe bán tải đâm sầm vào xe bán hàng","Do tài xế ngủ gật, chiếc xe bán tải đâm sầm vào xe bán đồ ăn ở ven đường. May mắn là cặp vợ chồng bán hàng may mắn thoát chết.",13-12-2019,"['tài xế ngủ gật', 'tai nạn giao thông']"
599340,Ô tô - Xe máy,Chó cưng lái ô tô của chủ xuống hồ nước,"Tài xế dừng ô tô, xuống xe, ra phía sau lấy đồ nhưng không tắt động cơ. Không ngờ con chó bên trong nhấn chân ga khiến chiếc xe lao xuống hồ nước.",16-12-2019,"['tai nạn giao thông', 'Chó lái xe']"
591409,Ô tô - Xe máy,"Nhấn ga quá đà, người phụ nữ lùi xe đâm vào người khác","Trong clip là tình huống người phụ nữ không làm chủ chân ga đã lùi xe quá đà, đâm phải một người đang dắt hai trẻ nhỏ đi bộ dưới đường. Sự việc xảy ra tại Trung Quốc.",24-11-2019,"['không làm chủ tốc độ', 'kinh nghiệm lái xe', 'kiểm soát chân ga', 'nhầm chân ga']"
591502,Ô tô - Xe máy,"Ô tô Nhật, Hàn dồn dập giảm giá, ít nhất vài chục triệu/chiếc","Càng gần cuối năm, cuộc đua giảm giá ôtô càng gay cấn, trong đó các mẫu ôtô Nhật và ôtô Hàn  cạnh tranh gay gắt. Chỉ tính từ ngày 20/11 đến nay, có khoảng 5 mẫu ôtô Nhật, Hàn tiếp tục được đại lý giảm giá mạnh.",25-11-2019,"['ô tô giảm giá', 'ô tô Hàn', 'ô tô Nhật']"
591446,Ô tô - Xe máy,"Bị rơi vào gầm ô tô, cậu bé 5 tuổi may mắn thoát chết",Một cậu bé 5 tuổi chơi trên ván trượt đã may mắn thoát chết sau khi bị rơi vào gầm của chiếc ô tô SUV.,25-11-2019,"['tai nạn giao thông', 'may mắn thoát chết', 'sống sót thần kỳ']"
592845,Ô tô - Xe máy,Giá ô tô tháng 12 đón tiếp cơn lốc siêu giảm giá,"Thị trường ô tô cuối năm gần kề. Trong khi phân khúc xe hạng sang và tầm trung đua nhau tạo nhiệt với những mức giảm giá khủng vài trăm triệu, thì nhiều mẫu xe giá rẻ khác cũng không nằm ngoài cuộc.",29-11-2019,"['Toyota Vios', 'Honda City']"
583442,Ô tô - Xe máy,"Không chỉ ô tô, giá xe máy từ sang chảnh đến phổ thông giảm mạnh tháng 11","Không riêng gì ô tô, thời điểm cuối tháng 10, đầu tháng 11 nhiều xe mô tô từ bình dân đến cao cấp cũng được các hãng điều chỉnh giảm giá khủng thu hút sự quan tâm của người tiêu dùng.",01-11-2019,"['mô tô BMW', 'xe mô tô giảm giá', 'BMW']"
583533,Ô tô - Xe máy,"Hơn 1,3 tỷ, cao hơn Toyota Camry trăm triệu, Honda Accord có làm nên chuyện?","Honda Accord có giá bán từ 1,319 tỷ đồng, trong khi Toyota Camry bản cao cấp nhất chỉ 1,235 tỷ đồng.",30-10-2019,"['Honda Accord', 'Toyota Camry']"
596195,Ô tô - Xe máy,Ô tô liên tục quay vòng tròn dù không có tài xế trên xe,"Chiếc xe đã chứng minh được sự ""tự động hóa"" của mình bằng một cách khiến nhiều người phải hốt hoảng.",09-12-2019,"['tai nạn ô tô', 'va chạm giao thông', 'kinh nghiệm lái']"
584383,Ô tô - Xe máy,Porsche 911 Carrera màu độc nhập Lào về Việt Nam giá chỉ 5 tỷ đồng,"Chiếc Porsche 911 Carrera 2019 nhập nguyên chiếc từ Lào đang được rao bán tại Việt Nam với giá chỉ 5 tỷ đồng, rẻ hơn siêu xe này tại Việt Nam.",02-11-2019,"['Porsche 911', 'xe nhập Lào']"
599249,Ô tô - Xe máy,Người phụ nữ ngoại quốc chặn xe đi ngược chiều trên đường phố Hà Nội,"Thấy nhiều xe đi vào làn đường ngược chiều gây nên tình trạng ùn tắc giao thông, người phụ nữ ngoại quốc đã chặn các xe này lại và buộc tài xế phải đi đúng về làn đường của mình.",15-12-2019,"['đi ngược chiều', 'chặn xe đi ngược chiều', 'đường phố Hà Nội']"
584978,Ô tô - Xe máy,"Đầu tháng 11, Mazda, BMW, Toyota, Honda... đua nhau giảm giá xả hàng","Mazda3 cũ giảm tới 100 triệu dọn đường cho Mazda 2020 vừa ra mắt. Tương tự, hàng loạt mẫu xe hot đã cuộc đua giảm giá, xả hàng tồn trên thị trường như Honda HR -V, Toyota Fortuner, BMW X5, Nissan Terra, Mitsubishi Outlander..",05-11-2019,"['honda', 'Mazda', 'ô tô giảm giá', 'thị trường xe', 'Toyota']"
561879,Ô tô - Xe máy,"Toyota Camry LE nhập Mỹ hơn 10 năm tuổi, giá gần 600 triệu","Trên thị trường xe cũ, Toyota Camry LE đời 2007-2008 có giá dao động từ 500-550 triệu đồng. Sang đến đời 2009, mức giá tăng lên hơn 700 triệu đồng.",25-08-2019,"['Toyota', 'xe cũ', 'thị trường', 'Camry']"
592443,Ô tô - Xe máy,"Giảm giá trăm triệu vẫn ế, đại lý ô tô dài cổ ngóng khách mua","Thị trường ô tô thời điểm cuối năm vẫn ghi nhận những đợt giảm giá khủng từ các hãng, dù vậy nhân viên các đại lý vẫn kêu trời vì xe bán chậm, ế ẩm, hàng tồn kho nhiều.",28-11-2019,"['ô tô giảm giá', 'xe Nissan', 'xe Ford', 'thị trường ô tô cuối năm', 'xe giảm giá', 'thị trường xe']"
590586,Ô tô - Xe máy,"Cãi nhau, tài xế lái ô tô đâm vào người phụ nữ","Sau trận cãi vã, người đàn ông cố tình lái xe ô tô tông trúng chiếc xe máy của người phụ nữ khiến người phụ nữ ngã ra đường và bị thương.",21-11-2019,['Văn hóa giao thông']
584318,Ô tô - Xe máy,5 mẫu xe máy hiếm gặp tại Việt Nam,"Mặc dù được nhập khẩu chính hãng đi kèm với các chính sách bảo hành rõ ràng, một số dòng xe vẫn có doanh số bán khá thấp tại Việt Nam.",02-11-2019,"['honda', 'xe máy', 'Yamaha', 'Suzuki', 'Benelli', 'xe hiếm', 'hiếm gặp']"
575974,Ô tô - Xe máy,"Sedan hạng D: Toyota Camry  tăng khủng, Mazda 6 dậm chân tại chỗ","Sau tình trạng ế ẩm tháng 8, sang tháng 9, ngôi vương sedan hạng D, Toyota Camry bứt tốc tăng gấp đôi doanh số, Mazda 6 vẫn dậm chân tại chỗ còn Kia Optima giảm nhẹ.",11-10-2019,['Toyota Camry']
587502,Ô tô - Xe máy,"10 xe bán chậm nhất tháng 10: Giảm giá trăm triệu, khách vẫn thờ ơ","Nissan X-Trail, Chevrolet Trailblazer dù đã từng giảm giá cả trăm triệu nhưng rốt cục, vẫn lọt vào bảng xếp hạng 10 mẫu xe bán ế ẩm, chậm nhất tháng 10.",12-11-2019,"['top xe bán ế nhất', '10 xe bán ế', 'thị trường Việt', 'xe bán ế']"
598995,Ô tô - Xe máy,Thú chơi xe sang của đại gia tặng Mercedes-Benz cho thủ môn Bùi Tiến Dũng,Doanh nhân Phạm Hữu Tuấn - người được cho là tặng SUV hạng sang Mercedes-Benz GLC giá gần 2 tỷ đồng cho thủ môn Bùi Tiến Dũng - có đam mê đặc biệt dành cho các dòng xe hạng sang và đang sở hữu một chiếc Rolls Royce hàng triệu đô.,15-12-2019,"['Mercedes-Benz', 'tặng xe']"
550963,Ô tô - Xe máy,"Cố vượt Honda Accord, xe Toyota Camry lật ""ngửa bụng""","Đang di chuyển cùng chiều, tài xế xe Toyota Camry  bất ngờ bẻ lái đinh vượt xe Honda Accord nhưng không may mắn đụng phải đuôi Accord và lật ngửa ngoạn mục.",17-07-2019,"['Toyota Camry', 'tài xế', 'tai nạn giao thông', 'Honda Accord']"
578957,Ô tô - Xe máy,"Bán 'bia kèm lạc', Toyota Camry 2019 chênh giá 50-100 triệu đồng","Sau 6 tháng ra mắt, Toyota Camry 2019 vẫn còn tình trạng bán ""bia kèm lạc"" với gói phụ kiện có giá từ 50 đến 100 triệu đồng.",19-10-2019,"['Toyota Camry', 'Camry', 'bia kèm lạc']"
583978,Ô tô - Xe máy,5 siêu xe huyền thoại đáng để sở hữu,Lamborghini Countach hay Ferrari F40 là những huyền thoại nổi tiếng mà các tín đồ đam mê xe đều ước ao được sở hữu.,01-11-2019,"['ô tô', 'Ferrari', 'siêu xe', 'Lamborghini', 'xe máy', 'xe hơi']"
583843,Ô tô - Xe máy,Ô tô hình bàn chân gây chú ý trên phố,Chiếc xe ô tô hình bàn chân di chuyển trên đường phố gây sự chú ý và thích thú cho những người đi đường.,31-10-2019,['ô tô lạ']
